trip_duration_days,miles_traveled,total_receipts_amount,output,miles_per_day,receipts_per_day,receipts_per_mile,est_mileage_reimb,est_per_diem,est_total_simple,high_mileage,very_high_mileage,long_trip,medium_trip,overnight,high_receipts,very_high_receipts,low_receipts,near_receipt_cap,over_receipt_cap,under_100_miles,local_trip,regional_trip,miles_x_duration,receipts_x_duration,miles_x_receipts,receipts_to_miles_ratio,miles_to_days_ratio,miles_squared,duration_squared,receipts_squared,miles_sqrt,duration_sqrt,receipts_sqrt,miles_log,duration_log,receipts_log,miles_<100,miles_100-300,miles_300-500,miles_>500,dur_Short,dur_Medium,dur_Long,rec_Low,rec_Medium,rec_High,rec_VeryHigh,miles_zscore,duration_zscore,receipts_zscore,anomaly_miles,anomaly_duration,anomaly_receipts,weighted_estimate_v1,weighted_estimate_v2
13,1167.0,1074.36,2197.33,89.76923076923077,82.64307692307692,0.9206169665809768,764.385,1950.0,3788.745,1,1,1,0,1,1,0,0,0,1,0,0,0,15171.0,13966.679999999998,1253778.1199999999,0.9206169665809768,89.76923076923077,1361889.0,169,1154249.4096,34.161381705077446,3.605551275463989,32.777431259938595,7.0630481633881725,2.6390573296152584,6.980410768221656,False,False,False,False,False,False,True,False,False,True,False,1.6380171527624034,1.5425506148230215,-0.1548247806638436,0,0,0,2273.873,2957.8599999999997
6,135.34,1144.13,1478.11,22.55666666666667,190.68833333333336,8.453746120880746,88.6477,900.0,2132.7777,0,0,0,1,1,1,0,0,0,1,0,0,1,812.04,6864.780000000001,154846.5542,8.453746120880746,22.55666666666667,18316.9156,36,1309033.4569000003,11.633572108342305,2.449489742783178,33.82499076126999,4.915151765934639,1.9459101490553132,7.043273446661393,False,True,False,False,False,True,False,False,False,True,False,-1.2639688270339182,-0.2651258869227067,-0.060766146639853545,0,0,0,1303.9517,1811.8000000000002
5,717.0,1508.97,1722.49,143.4,301.794,2.104560669456067,469.635,750.0,2728.605,1,1,0,1,1,1,1,0,0,1,0,0,0,3585.0,7544.85,1081931.49,2.104560669456067,143.4,514089.0,25,2276990.4609000003,26.77685567799177,2.23606797749979,38.84546305554871,6.576469569048224,1.791759469228055,7.319845062061939,False,False,False,True,False,True,False,False,False,False,True,0.37219925645126917,-0.5233653871720965,0.43108353140676264,0,0,0,1926.8110000000001,2367.4700000000003
7,172.0,1486.86,1557.94,24.571428571428573,212.4085714285714,8.64453488372093,112.66000000000001,1050.0,2649.52,0,0,0,1,1,1,1,0,0,1,0,0,1,1204.0,10408.019999999999,255739.91999999998,8.64453488372093,24.571428571428573,29584.0,49,2210752.6596,13.114877048604,2.6457513110645907,38.55982365104903,5.153291594497779,2.0794415416798357,7.305094124945164,False,True,False,False,False,True,False,False,False,True,False,-1.160846862414438,-0.006886386673316989,0.4012765026226086,0,0,0,1652.1480000000001,2272.8599999999997
10,728.0,226.53,1060.47,72.8,22.653,0.3111675824175824,476.84000000000003,1500.0,2203.37,1,1,1,0,1,0,0,1,0,0,0,0,0,7280.0,2265.3,164913.84,0.3111675824175824,72.8,529984.0,100,51315.8409,26.981475126464083,3.1622776601683795,15.050913593533117,6.591673732008658,2.3978952727983707,5.4272820978290355,False,False,False,True,False,False,True,True,False,False,False,0.4031414716944302,0.7678321140748522,-1.2978050255335472,0,0,0,1158.064,1590.53
4,333.0,1934.76,1467.52,83.25,483.69,5.81009009009009,218.115,600.0,2752.875,1,0,0,1,1,1,1,0,0,1,0,0,0,1332.0,7739.04,644275.08,5.81009009009009,83.25,110889.0,16,3743296.2576,18.24828759089466,2.0,43.985906833893964,5.811140992976701,1.6094379124341003,7.5682552932098375,False,False,True,False,False,True,False,False,False,False,True,-0.7079653484008988,-0.7816048874214861,1.0051013869474619,0,0,0,1965.923,2501.26
5,770.0,873.33,1502.49,154.0,174.666,1.1341948051948052,504.35,750.0,2127.6800000000003,1,1,0,1,1,1,0,0,0,1,0,0,0,3850.0,4366.650000000001,672464.1,1.1341948051948052,154.0,592900.0,25,762705.2889,27.748873851023216,2.23606797749979,29.552157281660506,6.647688373563329,1.791759469228055,6.773457878762979,False,False,False,True,False,True,False,False,False,True,False,0.5212844753501361,-0.5233653871720965,-0.42583821334039,0,0,0,1453.0140000000001,1758.33
4,862.0,2335.55,1698.94,215.5,583.8875,2.7094547563805107,564.61,600.0,3500.1600000000003,1,1,0,1,1,1,1,0,0,1,0,0,0,3448.0,9342.2,2013244.1,2.7094547563805107,215.5,743044.0,16,5454793.802500001,29.359836511806396,2.0,48.32752838703838,6.760414691083428,1.6094379124341003,7.756430761440725,False,False,False,True,False,True,False,False,False,False,True,0.7800739119293013,-0.7816048874214861,1.5454161344101949,0,0,0,2633.05,3166.55
1,141.0,10.15,195.14,141.0,10.15,0.07198581560283689,92.355,150.0,252.505,0,0,0,0,0,0,0,1,0,0,0,0,1,141.0,10.15,1431.15,0.07198581560283689,141.0,19881.0,1,103.02250000000001,11.874342087037917,1.0,3.1859064644147983,4.955827057601261,0.6931471805599453,2.411439497906128,False,True,False,False,True,False,False,True,False,False,False,-1.2480476508269827,-1.5563233881696554,-1.5895121665699652,0,0,0,150.47500000000002,180.65
1,822.0,2170.53,1374.91,822.0,2170.53,2.640547445255475,538.41,150.0,2858.94,1,1,0,0,0,1,1,0,0,1,0,0,0,822.0,2170.53,1784175.6600000001,2.640547445255475,822.0,675684.0,1,4711200.480900001,28.6705423736629,1.0,46.58894718707432,6.71295620067707,0.6931471805599453,7.683187267214468,False,False,False,True,True,False,False,False,False,False,True,0.6675567655905338,-1.5563233881696554,1.3229486586091515,0,0,0,2324.8340000000003,2681.53
8,862.0,1817.85,1719.37,107.75,227.23125,2.108874709976798,564.61,1200.0,3582.46,1,1,1,0,1,1,1,0,0,1,0,0,0,6896.0,14542.8,1566986.7,2.108874709976798,107.75,743044.0,64,3304578.6224999996,29.359836511806396,2.8284271247461903,42.63625218050949,6.760414691083428,2.1972245773362196,7.505959712226172,False,False,False,True,False,False,True,False,False,False,True,0.7800739119293013,0.25135311357607276,0.8474921723316579,0,0,0,2418.89,3048.85
6,323.0,1477.23,1608.55,53.833333333333336,246.205,4.573467492260062,211.565,900.0,2588.795,1,0,0,1,1,1,1,0,0,1,0,0,0,1938.0,8863.380000000001,477145.29,4.573467492260062,53.833333333333336,104329.0,36,2182208.4729,17.97220075561143,2.449489742783178,38.43474990161898,5.780743515792329,1.9459101490553132,7.298600705098168,False,False,True,False,False,True,False,False,False,True,False,-0.7360946349855906,-0.2651258869227067,0.388294065390976,0,0,0,1693.3490000000002,2238.73
5,654.0,1272.89,1724.68,130.8,254.57800000000003,1.9463149847094803,428.37,750.0,2451.26,1,1,0,1,1,1,1,0,0,1,0,0,0,3270.0,6364.450000000001,832470.06,1.9463149847094803,130.8,427716.0,25,1620248.9521000003,25.573423705088842,2.23606797749979,35.677583998920106,6.484635235635252,1.791759469228055,7.149830490175204,False,False,False,True,False,True,False,False,False,True,False,0.19498475096771037,-0.5233653871720965,0.11281834120490665,0,0,0,1696.6820000000002,2099.8900000000003
6,1043.0,1404.35,1807.42,173.83333333333334,234.0583333333333,1.3464525407478427,683.1650000000001,900.0,2987.515,1,1,0,1,1,1,1,0,0,1,0,0,0,6258.0,8426.099999999999,1464737.0499999998,1.3464525407478427,173.83333333333334,1087849.0,36,1972198.9224999996,32.29551052391029,2.449489742783178,37.474658103843986,6.950814768442584,1.9459101490553132,7.248041661065307,False,False,False,False,False,True,False,False,False,True,False,1.2892139991122242,-0.2651258869227067,0.290042764722087,0,0,0,2106.645,2525.85
9,223.0,1916.03,1623.73,24.77777777777778,212.89222222222222,8.592062780269059,146.065,1350.0,3412.095,0,0,1,0,1,1,1,0,0,1,0,0,1,2007.0,17244.27,427274.69,8.592062780269059,24.77777777777778,49729.0,81,3671170.9609,14.933184523068078,3.0,43.772479938883976,5.4116460518550396,2.302585092994046,7.558532392375462,False,True,False,False,False,False,True,False,False,False,True,-1.0173875008325093,0.5095926138254625,0.9798510183754492,0,0,0,2128.889,2927.5299999999997
3,307.0,266.21,540.97,102.33333333333333,88.73666666666666,0.8671335504885993,201.085,450.0,917.295,1,0,0,0,1,0,0,1,0,0,0,0,0,921.0,798.6299999999999,81726.46999999999,0.8671335504885993,102.33333333333333,94249.0,9,70867.76409999999,17.52141546793523,1.7320508075688772,16.3159431232154,5.730099782973574,1.3862943611198906,5.5880348661118875,False,False,True,False,True,False,False,True,False,False,False,-0.7811014935210976,-1.0398443876708758,-1.244311452392198,0,0,0,564.053,719.71
9,748.0,653.42,1249.66,83.11111111111111,72.60222222222222,0.8735561497326203,489.94,1350.0,2493.3599999999997,1,1,1,0,1,0,0,0,0,0,0,0,0,6732.0,5880.78,488758.16,0.8735561497326203,83.11111111111111,559504.0,81,426957.69639999996,27.349588662354687,3.0,25.562081292414355,6.618738983517219,2.302585092994046,6.483749347168707,False,False,False,True,False,False,True,False,True,False,False,0.45940004486381397,0.5095926138254625,-0.7223042332374173,0,0,0,1462.676,1927.42
9,534.0,1929.94,1624.87,59.333333333333336,214.4377777777778,3.614119850187266,349.77000000000004,1350.0,3629.71,1,1,1,0,1,1,1,0,0,1,0,0,0,4806.0,17369.46,1030587.9600000001,3.614119850187266,59.333333333333336,285156.0,81,3724668.4036000003,23.108440016582687,3.0,43.93108239048976,6.282266746896006,2.302585092994046,7.565762209962342,False,False,False,True,False,False,True,False,False,False,True,-0.1425666880485921,0.5095926138254625,0.9986034277100301,0,0,0,2343.722,3096.94
13,511.0,1628.33,1915.79,39.30769230769231,125.25615384615384,3.186555772994129,334.70500000000004,1950.0,3913.035,1,1,1,0,1,1,1,0,0,1,0,0,0,6643.0,21168.29,832076.63,3.186555772994129,39.30769230769231,261121.0,169,2651458.5889,22.60530911091463,3.605551275463989,40.35257116962933,6.238324625039508,2.6390573296152584,7.395924166354715,False,False,False,True,False,False,True,False,False,False,True,-0.2072640471933834,1.5425506148230215,0.5919956506142072,0,0,0,2287.369,3183.83
7,368.0,1231.69,1550.04,52.57142857142857,175.9557142857143,3.346983695652174,241.04000000000002,1050.0,2522.73,1,0,0,1,1,1,1,0,0,1,0,0,0,2576.0,8621.83,453261.92000000004,3.346983695652174,52.57142857142857,135424.0,49,1517060.2561,19.183326093250876,2.6457513110645907,35.09544129940526,5.910796644040527,2.0794415416798357,7.116954052250699,False,False,True,False,False,True,False,False,False,True,False,-0.6095128453544771,-0.006886386673316989,0.0572756190924173,0,0,0,1576.392,2115.69
1,809.0,1734.56,1447.25,809.0,1734.56,2.144079110012361,529.895,150.0,2414.455,1,1,0,0,0,1,1,0,0,1,0,0,0,809.0,1734.56,1403259.04,2.144079110012361,809.0,654481.0,1,3008698.3935999996,28.442925306655784,1.0,41.64804917400093,6.697034247666484,0.6931471805599453,7.4590854068736405,False,False,False,True,True,False,False,False,False,False,True,0.6309886930304344,-1.5563233881696554,0.7352068974591037,0,0,0,1967.5430000000001,2239.06
2,616.0,968.93,1163.1,308.0,484.465,1.5729383116883116,403.48,300.0,1672.4099999999999,1,1,0,0,1,1,0,0,0,1,0,0,0,1232.0,1937.86,596860.88,1.5729383116883116,308.0,379456.0,4,938825.3448999999,24.819347291981714,1.4142135623730951,31.127640450249356,6.424869023905388,1.0986122886681098,6.87722390394496,False,False,False,True,True,False,False,False,False,True,False,0.08809346194588125,-1.2980838879202656,-0.2969575280502451,0,0,0,1278.624,1476.9299999999998
4,425.0,1286.54,1449.26,106.25,321.635,3.0271529411764706,278.375,600.0,2164.915,1,0,0,1,1,1,1,0,0,1,0,0,0,1700.0,5146.16,546779.5,3.0271529411764706,106.25,180625.0,16,1655185.1716,20.615528128088304,2.0,35.86837046758606,6.054439346269371,1.6094379124341003,7.160488700016457,False,False,True,False,False,True,False,False,False,True,False,-0.4491759118217335,-0.7816048874214861,0.13122023821547635,0,0,0,1507.607,1899.04
4,10.0,1262.73,1261.41,2.5,315.6825,126.273,6.550000000000001,600.0,1869.28,0,0,0,1,1,1,1,0,0,1,1,1,0,40.0,5050.92,12627.3,126.273,2.5,100.0,16,1594487.0529,3.1622776601683795,2.0,35.53491241019176,2.3978952727983707,1.6094379124341003,7.141822944294514,True,False,False,False,False,True,False,False,False,True,False,-1.6165413050864461,-0.7816048874214861,0.09912139808202083,0,0,0,1216.734,1667.73
5,36.0,2022.94,1410.58,7.2,404.588,56.19277777777778,23.580000000000002,750.0,2796.52,0,0,0,1,1,1,1,0,0,1,1,1,0,180.0,10114.7,72825.84,56.19277777777778,7.2,1296.0,25,4092286.2436,6.0,2.23606797749979,44.977105287023534,3.6109179126442243,1.791759469228055,7.612801385699181,True,False,False,False,False,True,False,False,False,False,True,-1.5434051599662473,-0.5233653871720965,1.1239789897600665,0,0,0,1891.932,2540.94
5,873.0,1584.53,1796.7,174.6,316.906,1.8150400916380298,571.815,750.0,2906.3450000000003,1,1,0,1,1,1,1,0,0,1,0,0,0,4365.0,7922.65,1383294.69,1.8150400916380298,174.6,762129.0,25,2510735.3208999997,29.546573405388315,2.23606797749979,39.80615530291766,6.773080375655535,1.791759469228055,7.3686740152752686,False,False,False,True,False,True,False,False,False,False,True,0.8110161271724623,-0.5233653871720965,0.5329478052616095,0,0,0,2089.4390000000003,2521.0299999999997
9,1000.0,1901.79,1778.65,111.11111111111111,211.31,1.9017899999999999,655.0,1350.0,3906.79,1,1,1,0,1,1,1,0,0,1,0,0,0,9000.0,17116.11,1901790.0,1.9017899999999999,111.11111111111111,1000000.0,81,3616805.2040999997,31.622776601683793,3.0,43.609517309871705,6.90875477931522,2.302585092994046,7.551076509131241,False,False,False,True,False,False,True,False,False,False,True,1.168258066798049,0.5095926138254625,0.9606537280142393,0,0,0,2626.432,3301.79
5,503.0,2335.55,1649.42,100.6,467.11,4.64324055666004,329.46500000000003,750.0,3415.0150000000003,1,1,0,1,1,1,1,0,0,1,0,0,0,2515.0,11677.75,1174781.6500000001,4.64324055666004,100.6,253009.0,25,5454793.802500001,22.427661492005804,2.23606797749979,48.32752838703838,6.222576268071369,1.791759469228055,7.756430761440725,False,False,False,True,False,True,False,False,False,False,True,-0.2297674764611369,-0.5233653871720965,1.5454161344101949,0,0,0,2447.905,3087.05
1,698.0,1525.82,1398.75,698.0,1525.82,2.1859885386819484,457.19,150.0,2133.01,1,1,0,0,0,1,1,0,0,1,0,0,0,698.0,1525.82,1065022.3599999999,2.1859885386819484,698.0,487204.0,1,2328126.6723999996,26.419689627245813,1.0,39.061745992722855,6.54965074223381,0.6931471805599453,7.330942420077918,False,False,False,True,True,False,False,False,False,False,True,0.3187536119403546,-1.5563233881696554,0.45379942625131214,0,0,0,1727.846,1974.82
11,636.0,2238.97,1699.94,57.81818181818182,203.54272727272726,3.520393081761006,416.58000000000004,1650.0,4305.549999999999,1,1,1,0,1,1,1,0,0,1,0,0,0,6996.0,24628.67,1423984.92,3.520393081761006,57.81818181818182,404496.0,121,5012986.6609,25.219040425836983,3.3166247903554,47.31775565260888,6.456769655572163,2.4849066497880004,7.7142177519022574,False,False,False,True,False,False,True,False,False,False,True,0.14435203511526498,1.0260716143242419,1.4152142872833928,0,0,0,2757.756,3656.97
9,238.0,1197.83,1560.78,26.444444444444443,133.0922222222222,5.032899159663865,155.89000000000001,1350.0,2703.7200000000003,0,0,1,0,1,1,0,0,0,1,0,0,1,2142.0,10780.47,285083.54,5.032899159663865,26.444444444444443,56644.0,81,1434796.7088999997,15.427248620541512,3.0,34.60968072664063,5.476463551931511,2.302585092994046,7.089101360154412,False,True,False,False,False,False,True,False,False,True,False,-0.9751935709554714,0.5095926138254625,0.011628129511618894,0,0,0,1564.154,2216.83
5,41.0,2314.68,1500.28,8.2,462.936,56.45560975609756,26.855,750.0,3091.535,0,0,0,1,1,1,1,0,0,1,1,1,0,205.0,11573.4,94901.87999999999,56.45560975609756,8.2,1681.0,25,5357743.5024,6.4031242374328485,2.23606797749979,48.11112137541589,3.7376696182833684,1.791759469228055,7.747458659889294,True,False,False,False,False,True,False,False,False,False,True,-1.5293405166739014,-0.5233653871720965,1.5172807797867076,0,0,0,2128.599,2835.18
11,448.0,732.79,1090.35,40.72727272727273,66.61727272727272,1.6356919642857142,293.44,1650.0,2676.23,1,0,1,0,1,0,0,0,1,0,0,0,0,4928.0,8060.69,328289.92,1.6356919642857142,40.72727272727273,200704.0,121,536981.1841,21.166010488516726,3.3166247903554,27.070094200057746,6.1070228877422545,2.4849066497880004,6.598222884136855,False,False,True,False,False,False,True,False,True,False,False,-0.3844785526769422,1.0260716143242419,-0.6153036057114883,0,0,0,1429.672,2056.79
5,125.0,96.38,570.99,25.0,19.276,0.77104,81.875,750.0,928.255,0,0,0,1,1,0,0,1,0,0,0,0,1,625.0,481.9,12047.5,0.77104,25.0,15625.0,25,9289.104399999998,11.180339887498949,2.23606797749979,9.817331613019904,4.836281906951478,1.791759469228055,4.578620850754555,False,True,False,False,False,True,False,True,False,False,False,-1.2930545093624897,-0.5233653871720965,-1.4732634061874426,0,0,0,408.979,658.88
8,1005.0,1391.37,1987.39,125.625,173.92125,1.3844477611940298,658.275,1200.0,3249.645,1,1,1,0,1,1,1,0,0,1,0,0,0,8040.0,11130.96,1398326.8499999999,1.3844477611940298,125.625,1010025.0,64,1935910.4768999997,31.701734968294716,2.8284271247461903,37.301072370643716,6.913737350659685,2.1972245773362196,7.238762610172283,False,False,False,False,False,False,True,False,False,True,False,1.182322710090395,0.25135311357607276,0.27254411100800663,0,0,0,2171.371,2693.87
10,793.0,1422.29,2007.62,79.3,142.22899999999998,1.7935561160151323,519.4150000000001,1500.0,3441.705,1,1,1,0,1,1,1,0,0,1,0,0,0,7930.0,14222.9,1127875.97,1.7935561160151323,79.3,628849.0,100,2022908.8440999999,28.160255680657446,3.1622776601683795,37.71326026744439,6.677083461247136,2.3978952727983707,7.260726372126232,False,False,False,True,False,False,True,False,False,True,False,0.5859818344949274,0.7678321140748522,0.3142281150788361,0,0,0,2157.2470000000003,2818.79
12,931.0,864.21,1663.58,77.58333333333333,72.0175,0.9282599355531687,609.8050000000001,1800.0,3274.0150000000003,1,1,1,0,1,1,0,0,0,1,0,0,0,11172.0,10370.52,804579.51,0.9282599355531687,77.58333333333333,866761.0,144,746858.9241000001,30.512292604784715,3.4641016151377544,29.397448868906977,6.837332814685591,2.5649493574615367,6.762972252033377,False,False,False,True,False,False,True,False,False,True,False,0.9741659893636752,1.2843111145736317,-0.4381331071672323,0,0,0,1901.1730000000002,2529.71
7,1161.0,1499.97,1862.45,165.85714285714286,214.28142857142856,1.2919638242894058,760.455,1050.0,3310.425,1,1,0,1,1,1,1,0,0,1,0,0,0,8127.0,10499.79,1741465.17,1.2919638242894058,165.85714285714286,1347921.0,49,2249910.0009,34.07345007480164,2.6457513110645907,38.72944616180304,7.057897937411856,2.0794415416798357,7.313866844758176,False,False,False,False,False,True,False,False,False,True,False,1.6211395808115883,-0.006886386673316989,0.4189504124986946,0,0,0,2310.431,2780.4700000000003
5,691.0,1030.64,1465.26,138.2,206.12800000000001,1.4915195369030392,452.605,750.0,2233.245,1,1,0,1,1,1,0,0,0,1,0,0,0,3455.0,5153.200000000001,712172.2400000001,1.4915195369030392,138.2,477481.0,25,1062218.8096000003,26.28687885618983,2.23606797749979,32.10358235462205,6.539585955617669,1.791759469228055,6.9389050479743535,False,False,False,True,False,True,False,False,False,True,False,0.2990631113310703,-0.5233653871720965,-0.21376477607059166,0,0,0,1527.1170000000002,1876.14
8,1182.0,990.07,1840.75,147.75,123.75875,0.8376226734348562,774.21,1200.0,2964.28,1,1,1,0,1,1,0,0,0,1,0,0,0,9456.0,7920.56,1170262.74,0.8376226734348562,147.75,1397124.0,64,980238.6049000002,34.38022687534217,2.8284271247461903,31.46537779846287,7.075808863978387,2.1972245773362196,6.8987851675568965,False,False,False,False,False,False,True,False,False,True,False,1.6802110826394412,0.25135311357607276,-0.26845817985951625,0,0,0,1966.266,2381.07
11,610.0,1990.79,1753.56,55.45454545454545,180.98090909090908,3.2635901639344262,399.55,1650.0,4040.34,1,1,1,0,1,1,1,0,0,1,0,0,0,6710.0,21898.69,1214381.9,3.2635901639344262,55.45454545454545,372100.0,121,3963244.8241,24.698178070456937,3.3166247903554,44.6182698006097,6.415096959171596,2.4849066497880004,7.59678901090054,False,False,False,True,False,False,True,False,False,False,True,0.07121588999506613,1.0260716143242419,1.080636792771801,0,0,0,2542.182,3395.79
7,953.0,1918.24,1833.56,136.14285714285714,274.0342857142857,2.0128436516264427,624.215,1050.0,3592.455,1,1,0,1,1,1,1,0,0,1,0,0,0,6671.0,13427.68,1828082.72,2.0128436516264427,136.14285714285714,908209.0,49,3679644.6976,30.870698080866262,2.6457513110645907,43.79771683546986,6.860663671448287,2.0794415416798357,7.5596845533258,False,False,False,True,False,True,False,False,False,False,True,1.0360504198499974,-0.006886386673316989,0.9828303731295416,0,0,0,2508.8070000000002,3094.74
2,851.68,473.96,650.68,425.84,236.98,0.5565000939319933,557.8504,300.0,1331.8104,1,1,0,0,1,0,0,0,0,0,0,0,0,1703.36,947.92,403662.25279999996,0.5565000939319933,425.84,725358.8224,4,224638.08159999998,29.183557014181805,1.4142135623730951,21.770622407271684,6.748384330564994,1.0986122886681098,6.16323058996242,False,False,False,True,True,False,False,False,True,False,False,0.7510444881738991,-1.2980838879202656,-0.9642386242642941,0,0,0,1037.0184,1099.8
10,872.0,2191.27,1776.62,87.2,219.127,2.5129243119266054,571.16,1500.0,4262.43,1,1,1,0,1,1,1,0,0,1,0,0,0,8720.0,21912.7,1910787.44,2.5129243119266054,87.2,760384.0,100,4801664.2129,29.5296461204668,3.1622776601683795,46.81100298006869,6.771935555839602,2.3978952727983707,7.692692815664948,False,False,False,True,False,False,True,False,False,False,True,0.8082031985139931,0.7678321140748522,1.3509087570706324,0,0,0,2824.176,3627.27
1,697.0,2148.5,1421.07,697.0,2148.5,3.082496413199426,456.535,150.0,2755.035,1,1,0,0,0,1,1,0,0,1,0,0,0,697.0,2148.5,1497504.5,3.082496413199426,697.0,485809.0,1,4616052.25,26.40075756488817,1.0,46.351914739307155,6.548219102762372,0.6931471805599453,7.672990535936337,False,False,False,True,True,False,False,False,False,False,True,0.3159406832818854,-1.5563233881696554,1.293249479770847,0,0,0,2225.335,2597.0
1,55.0,3.6,126.06,55.0,3.6,0.06545454545454546,36.025,150.0,189.625,0,0,0,0,0,0,0,1,0,0,1,0,0,55.0,3.6,198.0,0.06545454545454546,55.0,3025.0,1,12.96,7.416198487095663,1.0,1.8973665961010275,4.02535169073515,0.6931471805599453,1.5260563034950492,True,False,False,False,True,False,False,True,False,False,False,-1.4899595154553327,-1.5563233881696554,-1.5983423808863928,0,0,0,88.905,131.1
9,934.0,415.5,1208.82,103.77777777777777,46.166666666666664,0.44486081370449676,611.77,1350.0,2377.27,1,1,1,0,1,0,0,0,0,0,0,0,0,8406.0,3739.5,388077.0,0.44486081370449676,103.77777777777777,872356.0,81,172640.25,30.56141357987225,3.0,20.38381711063951,6.840546529288687,2.302585092994046,6.031886461606898,False,False,False,True,False,False,True,False,True,False,False,0.9826047753390827,0.5095926138254625,-1.0430499721938118,0,0,0,1394.17,1782.5
1,309.0,1211.37,1110.55,309.0,1211.37,3.920291262135922,202.395,150.0,1563.7649999999999,1,0,0,0,0,1,1,0,0,1,0,0,0,309.0,1211.37,374313.32999999996,3.920291262135922,309.0,95481.0,1,1467417.2768999997,17.578395831246947,1.0,34.8047410563561,5.736572297479192,0.6931471805599453,7.100332400568694,False,False,True,False,True,False,False,False,False,True,False,-0.7754756362041592,-1.5563233881696554,0.029881732846645664,0,0,0,1221.491,1465.87
10,472.0,431.95,924.65,47.2,43.195,0.9151483050847458,309.16,1500.0,2241.11,1,0,1,0,1,0,0,0,0,0,0,0,0,4720.0,4319.5,203880.4,0.9151483050847458,47.2,222784.0,100,186580.8025,21.72556098240043,3.1622776601683795,20.783406842960083,6.159095388491933,2.3978952727983707,6.0706222478938106,False,False,True,False,False,False,True,False,True,False,False,-0.3169682648736817,0.7678321140748522,-1.0208733270785095,0,0,0,1154.72,1667.95
4,650.0,619.49,676.38,162.5,154.8725,0.9530615384615385,425.75,600.0,1645.24,1,1,0,1,1,0,0,0,0,0,0,0,0,2600.0,2477.96,402668.5,0.9530615384615385,162.5,422500.0,16,383767.8601,25.495097567963924,2.0,24.88955604264568,6.478509642208569,1.6094379124341003,6.430509488479342,False,False,False,True,False,True,False,False,True,False,False,0.18373303633383362,-0.7816048874214861,-0.7680460915208338,0,0,0,1121.342,1344.49
11,886.0,922.66,1852.24,80.54545454545455,83.87818181818182,1.0413769751693003,580.33,1650.0,3152.99,1,1,1,0,1,1,0,0,0,1,0,0,0,9746.0,10149.26,817476.76,1.0413769751693003,80.54545454545455,784996.0,121,851301.4755999999,29.765752132274432,3.3166247903554,30.375318928366827,6.787844982309579,2.4849066497880004,6.828344038557851,False,False,False,True,False,False,True,False,False,True,False,0.8475841997325618,1.0260716143242419,-0.35933524048094606,0,0,0,1868.458,2465.66
5,751.0,407.43,1063.46,150.2,81.486,0.5425166444740346,491.90500000000003,750.0,1649.335,1,1,0,1,1,0,0,0,0,0,0,0,0,3755.0,2037.15,305979.93,0.5425166444740346,150.2,564001.0,25,165999.2049,27.40437921208944,2.23606797749979,20.184895342805223,6.62273632394984,1.791759469228055,6.01232054098736,False,False,False,True,False,True,False,False,True,False,False,0.4678388308392215,-0.5233653871720965,-1.0539293354813792,0,0,0,1067.8490000000002,1282.93
11,293.0,285.14,966.87,26.636363636363637,25.921818181818182,0.9731740614334471,191.91500000000002,1650.0,2127.055,0,0,1,0,1,0,0,1,0,0,0,0,1,3223.0,3136.54,83546.01999999999,0.9731740614334471,26.636363636363637,85849.0,121,81304.81959999999,17.11724276862369,3.3166247903554,16.886088949191283,5.683579767338681,2.4849066497880004,5.656481201538188,False,True,False,False,False,False,True,True,False,False,False,-0.8204824947396662,1.0260716143242419,-1.2187914589555617,0,0,0,970.027,1531.6399999999999
1,869.0,1498.88,1398.94,869.0,1498.88,1.7248331415420024,569.195,150.0,2218.0750000000003,1,1,0,0,0,1,1,0,0,1,0,0,0,869.0,1498.88,1302526.7200000002,1.7248331415420024,869.0,755161.0,1,2246641.2544000004,29.478805945967352,1.0,38.715371624201154,6.76849321164863,0.6931471805599453,7.313140383890131,False,False,False,True,True,False,False,False,False,True,False,0.7997644125385855,-1.5563233881696554,0.41748095698649534,0,0,0,1818.299,2033.38
7,635.0,1406.31,1630.66,90.71428571428571,200.90142857142857,2.2146614173228345,415.925,1050.0,2872.2349999999997,1,1,0,1,1,1,1,0,0,1,0,0,0,4445.0,9844.17,893006.85,2.2146614173228345,90.71428571428571,403225.0,49,1977707.8161,25.199206336708304,2.6457513110645907,37.50079999146685,6.455198563340122,2.0794415416798357,7.249435359782719,False,False,False,True,False,True,False,False,False,True,False,0.14153910645679582,-0.006886386673316989,0.29268508839539964,0,0,0,1890.973,2423.81
7,901.0,136.8,1222.6,128.71428571428572,19.542857142857144,0.1518312985571587,590.155,1050.0,1776.955,1,1,0,1,1,0,0,1,0,0,0,0,0,6307.0,957.6000000000001,123256.80000000002,0.1518312985571587,128.71428571428572,811801.0,49,18714.24,30.01666203960727,2.6457513110645907,11.696153213770756,6.804614520062624,2.0794415416798357,4.925803358579558,False,False,False,True,False,True,False,True,False,False,False,0.8897781296095996,-0.006886386673316989,-1.4187722210469857,0,0,0,1049.595,1287.3
